Source,Gmag,BPmag,RPmag,Dist,Teff,Rad,Lum-Flame,Mass-Flame,Age-Flame
2720285470419848704,14.622204,15.634139,13.621914000000002,163.3767,3709.089,0.5886,0.0573693,0.557,13.08
4658095687070751360,13.840781,13.669355,13.987144,18252.867,33307.645,4.1194,,,
4042980366504579968,15.505707,16.72622,14.430614000000002,4711.9155,4593.6333,13.7736,71.59374,3.003,0.377
106558417787565056,13.669509,14.009985999999998,13.162482999999998,714.7162,5771.7114,1.207,1.504017,0.986,9.567
458427221288040192,11.450181,11.602365,11.093921,2587.0842,18667.338,5.2143,1588.2542,6.242000000000001,
1823863673374788096,11.714663,12.812071,10.681473,1273.7059,4563.2207,18.7372,267.877,3.705,0.216
537069786168405120,12.957703,14.346326,11.813029,3370.8303,3811.2134,42.7558,570.8169,1.965,1.26
25873711920467712,14.616751999999998,15.069129,14.001132,651.0522,5286.789000000001,0.899,0.57312024,0.843,12.408
2034287693318348928,15.364904,17.572578,14.015485,2387.5085,5299.2983,18.033,234.26419,3.795,0.2019999999999999
340639220662338816,11.085566,11.282767,10.744688,676.0884,7423.4937,2.5482,15.755584,1.818,1.103
204518714775078528,15.069029,15.429823999999998,14.518735,4805.516,9696.653,3.608,66.1642,2.592,0.396
4052955376572938112,13.933819,15.200459,12.818627,2729.2346,4660.111,18.1958,134.90274,3.103,0.345
6346041813693824,9.962042,10.537011,9.244793,45.9124,4534.7515,0.7232,0.19981442,0.721,11.415
1811277903614976,12.515791,12.879597,11.979311,356.6896,5860.843000000001,1.0649,1.2374254,1.018,5.615
2053960808151790592,14.942447,18.065382,13.452939,1977.7002,4157.115,48.3056,841.53345,3.703,0.217
232945247882108288,11.687715,12.12005,11.082227,329.4061,5602.1187,1.6923,2.6331205,1.054,9.041
429498073939602944,17.44055,17.901766000000002,16.666815,4039.508,9774.17,1.3398,15.144567000000002,,
118584463655587584,13.811882999999998,14.539651,12.976513,2391.8982,5529.316999999999,7.165,52.120155,2.596,0.557
2004526593578960640,15.089397,16.036009,14.102675,233.0922,4061.1455,0.6092,0.08709502,0.618,10.056
459824769290325888,12.843447,13.274406,12.235172,2569.3508,16454.611,4.5284,1085.6437,5.404,
52716604686494464,14.832968,15.433286,14.080018,533.2298,5800.9136,0.8192,0.78785574,1.019,0.609
152547656283502848,14.717458,15.277252,13.996728,1384.213,6665.826,1.9224,9.516474,1.604,1.731
427851520909967872,13.273303,13.417832,12.999191,4904.02,13271.005,4.5917,197.74309,3.612,
52018964558321792,14.448566,15.238696,13.582277,253.9804,4511.849,0.6666,0.17021626,0.728,2.688
272188127846545792,15.421421,15.729342,14.683923000000002,3399.3428,10993.725,2.2631,65.568436,2.72,
180917972565059200,12.152595,12.438243,11.701145,626.4043,7175.212,1.7457,8.007848,1.578,1.267
2030383224428390144,15.905992,17.228422,14.562435999999998,2684.5273,7490.639,7.9678,166.29527,3.15,0.317
522456009630013312,16.08854,16.450645,15.530323,5130.8613,9824.513,2.4129,,,
2001323132089365888,13.395318,13.585645,12.866823,4463.7407,6523.5483,7.5688,83.48095,2.752,0.455
262360727275170944,15.223715,15.471447,14.780613,4299.4490000000005,9816.124,2.4923,52.319675,2.486,0.372
73625742432812672,12.191386,12.862654,11.398953,912.9797,4924.2534,5.7659,15.0053625,1.651,2.063
101900302415981184,13.912632,14.238339000000002,13.232991,399.1921,5667.085999999999,0.7315,1.0034482,0.95,8.902999999999999
149189816493745664,12.896245,13.359178,12.260148,977.4814,6341.4404,2.7781,9.540849,1.599,1.994
4053961464021103616,15.320087,19.147373,13.751760999999998,2452.5813,4196.7847,72.6065,504.12183,2.364,0.735
414602508870632576,12.977922,13.035433,12.838247,2029.0587,9876.149,2.0985,26.719872,2.227,
185879969755517440,14.300462,15.391182,13.273578,3590.6882,5278.9297,14.253,57.412468,3.002,0.377
1971562753941499520,13.412112,15.199232,12.152151,4299.893,3744.2593,67.0201,1471.8538,1.92,1.358
184234241368053760,15.014763,15.805248,14.11336,2919.3313,9010.618,4.4107,65.0114,2.536,0.483
4049333413380765824,14.831944,15.794138,13.804022,4301.6475,4784.3237,13.2584,209.64839,3.503,0.25
513284295942914944,15.048203,15.52105,14.387065,3852.308,10384.065,3.3826,91.30567,2.814,0.31
1825736828886687488,16.566822,17.165968,15.692056,2771.6875,9691.3955,1.6537,22.391724,2.143,
1853003823862273664,15.364998000000002,16.50948,14.304338,194.8931,3749.4592,0.5553,0.0552885159999999,0.551,13.178
2574616260097077760,6.065569,6.144758,5.897509,94.8664,7835.936,2.7459,25.859692000000003,2.04,0.856
66910337730716672,12.184112,12.757008,11.467844,1924.7263,4889.4766,10.4188,55.05433299999999,2.454,0.6559999999999999
6855493654531968,14.027972,14.486229000000002,13.409037,461.8538,5273.130999999999,0.8488,0.5010346999999999,0.8590000000000001,8.386000000000001
1328058180609088384,15.332109,15.213082,15.122851,18259.441000000003,13111.904,4.9222,647.06415,4.45,
119442735560772736,11.007755,11.359732,10.485106,537.4261,6299.1587,3.0135,12.481667,1.7,1.77
71806566087015552,13.232956,13.58763,12.704,1025.5634,6025.374,2.1434,5.6547403,1.39,3.276
511384064973717120,14.290306,15.402009,13.240575,137.963,3810.8704,0.6301,0.074416,0.599,9.099
157401553444448000,14.114557,15.084164,13.142207999999998,2800.4402,5841.3325,9.6836,78.21869000000001,2.599,0.556
198788854742260992,11.772079,12.053159,11.317764,1860.2051,10873.905,5.0916,267.17526000000004,3.536,0.2189999999999999
1870038179564132736,12.798599,12.872117,12.663669,4075.9583,9687.32,4.6978,56.127678,2.507,0.401
2048237162948082560,9.765111,9.764498,9.74622,567.3505,9732.192,2.2806,44.340202000000005,2.406,0.373
100385037954484480,14.218948,14.533245,13.728613,1132.53,6269.2,1.4018,3.1574445,1.239,3.528
36279146370731904,13.70136,14.129756,13.096601,670.8878,5939.6265,1.3055,1.78103,1.069,6.276
1832421103633094784,11.797272,11.97695,11.48821,806.3724,7577.286999999999,2.0511,15.98194,1.832,1.032
62196697021615232,14.552331,15.150153,13.805979,1525.4576,5852.4126,2.5832,3.6461322,1.158,6.27
244271836854827904,11.970871,12.214232,11.572152,1006.3503,9052.515,2.5363,40.087658000000005,2.303,0.519
138939481902689024,14.85215,15.381988,14.160481,800.4604,5929.66,1.0658,1.4488424,1.044,5.672999999999999
215973396848778240,14.81306,15.304321,14.156688,1599.7644,5687.9966,2.0555,8.49784,1.518,2.614
48260009180970624,11.618478,12.142634,10.927808,349.5438,5669.991999999999,2.1102,4.576181,1.258,4.647
83938061989828736,10.807979,11.182869,10.254511,264.5568,5962.44,1.7802,3.6136336,1.171,5.712000000000001
4052937642537759616,14.329185,15.641857,13.204025,2542.4236,4886.289000000001,13.8586,99.53534,3.201,0.318
1908368597999299840,5.679723,5.596197,5.824318,403.7236,18708.066000000003,5.9031,,,
3099411678270882048,12.335831,12.486966,12.062945,1217.7634,9091.551,2.152,29.497982,2.188,0.4479999999999999
91921031803546752,12.240232,12.606177,11.701863,300.9543,5717.3716,1.0327,1.0594318,0.957,8.43
463882001557360000,15.048725,15.555495,14.362273000000002,2504.8406,9694.929,2.4055,55.124393000000005,2.502,0.3929999999999999
1824264136143520768,14.909195,15.463195,14.185489000000002,6304.326999999999,10332.218,6.5947,95.20992,2.832,0.312
117903281843055872,14.203088,14.65047,13.591715,532.7049,5680.729,0.8413,0.73573416,0.998,0.6709999999999999
182816073230208128,14.265052,14.492851000000002,13.882021,2997.171,9764.27,2.5074,26.754534000000003,2.214,
2071823371004541440,13.094694,14.766268,11.866916,7787.605,3600.0203,114.1259,935.8019,1.587,2.436
455865805876906752,13.709106,13.82162,13.501485999999998,6730.0225,10032.266,5.5453,77.71537,2.697,0.35
3503397539083299456,15.353424,16.344687,14.359762,228.9479,3925.306,0.564,0.06379754,0.585,1.914
197734216930819328,14.616927,15.051468,14.018788,1259.129,5768.49,1.5837,2.7075403,1.073,8.173
158380359310674816,14.712192000000002,15.345126,13.935218,875.7217,5694.5830000000005,1.5309,2.4536347000000003,1.038,9.42
177028694994667136,14.329947,14.743834,13.622320000000002,1048.5459,6007.169,1.7011,4.9509735,1.3019999999999998,3.919
53040513941478912,14.867411,15.446976,14.140147,1533.6261,5063.1416,2.4245,4.9810534,1.301,4.336
4045886474465071616,14.018006,15.223091,12.939681,2466.857,4788.6616,14.0859,91.27208,3.102,0.346
348458535042462464,11.475673,11.578868,11.280864,777.8824,9413.587,1.8047,29.626312,2.213,0.369
2966761274034717568,8.735681,8.844806,8.516865,484.523,7443.4526,4.6247,39.582172,2.221,0.809
2938585837597636736,12.174702,12.325515,11.911019,755.0637,7249.251,1.5749,7.240825,1.584,0.6990000000000001
458372658032771712,14.342519,14.61152,13.898878,3259.7358,10884.356000000002,2.7002,38.918667,2.492,
136731387676163072,14.056657,14.424728,13.522126,763.2228,5781.246999999999,1.1228,1.3804293,0.981,9.426
350944668271800320,10.65502,10.816586,10.369225,357.1559,7283.7256,1.5348,7.2713017,1.589,0.6459999999999999
2004595622298541696,9.907199,9.981009,9.731521,3285.9119,20082.744,10.1061,,,
5942864887977242112,15.982159,17.835964,14.664021,3182.8083,15002.946000000002,7.5794,2686.4040000000005,6.207999999999999,
53869854947073280,13.968926000000002,14.361801000000002,13.40298,618.703,5422.142,1.0649,0.9008953000000002,0.887,13.336
102957929523241984,14.243243,14.602581,13.713825,694.6753,5772.4497,0.9363,1.0574685,0.988,6.069
2002618494221542272,11.537584,11.744593,11.192494,838.3773,8119.94,2.4656,22.312632,1.994,0.789
1452888828083438080,14.577581,15.719229,13.515921,131.4303,3741.4958,0.5397,0.051559065,0.544,13.044
2019308015607430912,15.951647,18.278803,14.574039,2070.3345,4705.311,14.993,114.728584,3.003,0.376
2225555227044484480,12.096998,12.508689,11.504133,568.0557,8324.591999999999,1.9051,16.580778,1.9,0.6559999999999999
191542214121938560,15.012460999999998,15.15842,14.748223,3760.1453,9903.29,1.8498,29.404024,2.267,
71982144349221760,14.513353,14.914810999999998,13.926712,1160.5043,6612.2856,1.4,4.1447186,1.348,2.037
109093101327283968,13.858202,14.321360999999998,13.225687,940.4816,5916.8745,1.7748,3.6433835,1.171,5.751
2965852836911655808,10.014318,10.086088,9.857412,625.2132,9780.691,2.6058,51.60199,2.476,0.38
3051759565887020672,13.216976,13.429885999999998,12.854002,1189.2092,7531.0513,1.7032,7.777997500000001,1.6,0.81
111795597829049472,13.096222,13.598463,12.422915,353.5198,5951.111999999999,1.019,1.1956022,1.072,2.154
10924683109787392,12.8289,13.295779,12.188281,1043.8278,6038.1357,3.1528,9.999546,1.638,2.085
139558781827772288,13.030108,13.388775,12.505977,934.176,6149.9795,2.0797,5.4805703,1.402,2.975
1824228676888055552,16.796247,17.377882,15.95333,3113.1296,11295.044,1.4638,32.16443,,
83302887866366976,13.513542,13.877619,12.980484,601.5637,5511.6484,1.187,1.137875,0.955,10.25
68826816558666624,12.92548,13.546577,12.164862,1009.9123,5278.1904,4.0266,15.303335,1.801,1.586
145138970841006592,12.970281,13.446693,12.319533,723.8419,6673.4233,2.0083,6.875985000000001,1.496,1.885
144358940357532672,15.181717,15.929595,14.329884,1028.0656,5095.443,1.791,4.3990283,1.255,4.928999999999999
47190596684214784,14.802048,15.389844,14.06354,581.1486,5511.8784,0.9014,0.7429766999999999,0.902,9.311
479124256371223040,8.403255,8.533814999999999,8.150367999999999,167.3697,7279.876,1.9227,9.919685,1.653,1.216
207699296973729024,14.698257,15.063928,14.150145000000002,1605.7952,7413.4097,1.5832,11.408564,1.71,1.087
178446790114909824,13.662168,14.257678,12.914006,562.3589,6188.9966,1.4161,2.7146177,1.193,4.18
50236278253479168,14.749146,15.339049,14.009147,2800.783,5799.8916,4.3088,65.21301,2.504,0.618
188942693757142400,14.777935,15.316737,14.077306,1409.3597,5721.592,1.991,2.6323369,1.057,8.857999999999999
2547883455935001600,14.412428,15.440553,13.402126,134.8634,3781.5896,0.5283,0.050747752,0.541,13.049
4039942720764505344,15.651604999999998,17.052065,14.494493,1800.8545,4904.8115,5.9129,18.574091,1.722,1.823
1215762343641816832,14.45404,14.459573,14.437448000000002,10096.889,9993.173,4.6891,21.128677,,
3059023012712764160,10.698129,10.837828,10.441364,501.4446,7307.4316,2.0077,11.09862,1.6909999999999998,1.204
36722661873174528,14.464765,14.972484,13.783438,878.2368,6604.268,1.3038,2.7812073,1.308,0.435
248267393390798080,11.689331,11.855031,11.392577,1609.8429999999998,12430.746,3.3673,210.64577000000003,3.516,
3107003290666025344,12.589541,12.79631,12.24363,753.0489,7593.7275,1.4043,6.716374000000001,1.578,0.435
74114544070841856,14.313805,14.694003,13.768510999999998,828.99,5725.783,1.0946,1.1693305,0.964,9.055
276981341408700032,15.140234,15.9042,14.2702,3208.062,7513.8804,4.8363,32.429665,2.143,0.778
169249615869026688,13.113978,13.605856,12.434454,475.8932,6146.638000000001,1.3534,2.1742036,1.148,3.951
173534717621408640,14.883714,15.844042000000002,13.911718,1812.7462,5558.681,4.4961,17.440525,1.801,1.582
160963730599916544,12.756029,13.699014000000002,11.797977,1943.8784,5603.8135,12.479,78.51565,2.892,0.414
522714669737290240,14.564801,14.880432,14.066582,4046.7485,9660.008,3.5317,38.049828000000005,2.335,0.367
3125575867423551360,11.563925,11.692717,11.304832,1291.4122,8625.184000000001,3.1589,44.73464,2.327,0.5920000000000001
200638645618344960,15.669142,15.930351000000002,15.249282,3736.6616,10050.358,1.7065,27.431416,2.256,
66992182626288512,14.899834,15.416305,14.222473999999998,2290.7703,5233.129,3.1354,3.1871667,1.089,8.274
78670129982425088,13.495914,13.854895999999998,12.968772,535.0613,5824.764,1.0067,1.1387244,1.005,5.658
454081328562128000,16.969841,17.22591,16.479435000000002,3847.181,9973.4375,1.0478,,,
89434967293804800,14.825268,15.414047,14.094373,474.8197,4844.2754,0.7973,0.29105595,0.77,11.197
4121634579289249536,16.404728,17.251858,15.399443,3643.841,15097.532,2.556,253.64511,4.073,
2710788713612905856,14.824463,16.018242,13.735859,164.9497,3607.736,0.6632,0.05730037,0.557,11.992
36061954166624512,12.296554,12.680659,11.744517,617.6343,5895.901999999999,2.073,4.9835725,1.271,4.413
176069714695721344,14.349896,15.046515,13.538955,2340.0854,5349.4795,5.317,39.381386,2.397,0.698
160146995323077376,12.108299,12.739294,11.331658,193.4041,5954.033,1.0674,1.2861089,1.056,3.716
3772831729598108928,14.142941,15.417998,13.022182,117.9315,3625.502,0.6805,0.07266852,0.595,8.926
102754141915085568,14.701337,15.52859,13.813041,262.5284,4343.9478,0.6698,0.1407871,0.6809999999999999,10.221
160633086837859456,13.718659,14.908535999999998,12.650848,1752.2933,4754.2295,10.9537,46.189415,2.604,0.556
2934593102866769280,12.144321,12.304247,11.863992,964.5054,7583.525,2.0262,11.633729,1.724,1.029
4037330079418415104,14.66611,15.81746,13.572498,3274.4321,4793.02,13.656,92.90246,3.302,0.293
1996459236239302912,8.80418,8.982774000000001,8.480839,268.2072,7352.125,2.8642,22.79717,1.976,0.956
169738967264772736,14.81185,15.246109,14.193657,798.9107,5972.251,0.9288,1.0973052,1.092,0.341
128929837283120896,14.756769,15.350513,13.975361,1967.0553,4965.9214,3.517,16.099747,1.6909999999999998,1.922
66431569136796288,13.022538,13.448573,12.400866,683.5529,5737.4194,1.8473,5.4014063,1.3119999999999998,3.999
139080734787598976,11.117083,11.264893,10.854232,641.8124,8789.497,1.9861,20.104366,2.01,0.484
165290411934384640,13.353451000000002,13.912729999999998,12.6355,552.3586,5595.6914,1.6263,3.3074698,1.129,7.047999999999999
142351507002244224,13.389076,13.773032,12.840789,777.9943,5814.2373,1.5451,1.6839974999999998,0.958,12.309
3112131485917562368,11.379036,11.430549,11.272671,957.3353,9507.982,2.0686,31.490166,2.246,0.357
86914921002467968,12.657312,13.179955,11.973313,283.7114,5679.226,1.0385,1.0267688,0.944,9.263
154904322018771328,14.933597,15.642532999999998,14.058737,393.0269,5669.196,0.7197,1.6147298,0.94,12.696
732364186793515264,14.719667,15.696816,13.735185,227.9404,3623.522,0.7944,0.0996669,0.63,12.797
70693070045960576,11.523494,11.738225,11.146667,693.6498,6507.5522,2.4396,6.5199413,1.464,2.372
445903268453959808,11.111586,12.917438,9.848163,2407.9626,3760.201,111.8495,1336.9429,1.936,1.3259999999999998
156677662476862464,14.486164000000002,15.005737,13.776114000000002,834.7858,6245.127,1.2917,3.4627936000000004,1.266,3.372
4110799270148580864,15.813786,16.78714,14.710710999999998,2428.6318,15150.837,2.7027,339.65228,4.258,
98953817412394240,12.23815,12.60253,11.697352,317.9333,5524.059,1.1628,1.1315478,0.917,12.436
86060737906677504,15.216215,16.083374,14.303283,291.8211,4281.6567,0.6297,0.12379058,0.679,3.589
2045355579173519104,11.510811,11.669992,11.238759,1579.6703,7663.1494,4.3627,45.545357,2.303,0.718
148791037369376256,14.674572,15.24881,13.949319,2479.4688,5150.1416,4.1954,10.824915,1.68,1.949
172057906003730304,14.870419,15.36959,14.190114,935.6691,5887.292,1.2031,2.7302258,1.091,7.407
2064473616776872192,12.704643,13.204364000000002,12.025268,755.6359,8228.54,2.202,32.096,2.153,0.7120000000000001
3369572409752917376,13.859353,14.896582999999998,12.845092,98.1671,3785.3115,0.5041,0.046380464,0.539,1.658
52914654218928000,14.473197,15.01608,13.766653,1041.3809,5561.4067,1.7794,4.528944,1.274,4.467
464275798517302784,13.066388,13.334875,12.625877,2614.763,14637.207,3.3231,342.58997,4.249,
3373769138257277568,11.940686,13.725133,10.68142,1938.1489,3732.9097,58.50899999999999,977.9913,1.946,1.311
2030230731591206272,11.825961,13.568282,10.571043,2542.5088,3629.2375,75.0118,1254.8613,1.92,1.357
153273643195096448,12.183615,12.806481,11.416683,229.6206,5949.380999999999,1.2086,1.6601282,1.058,6.126
935577987423752832,14.486937,15.584223,13.443212,151.9042,3674.0173,0.6305,0.06440245,0.574,13.082
171059240210785792,14.540254999999998,15.004701,13.900126,955.8964,5999.0483,1.3377,3.0574060000000003,1.128,6.483
466515744223912576,16.230597,16.64045,15.63121,4358.7847,10032.244,2.0448,40.43276,2.403,0.2789999999999999
145534417069811200,13.8334,14.654611,12.943672,2112.8826,5349.315,7.2489,23.748306,2.145,0.95
4040731281107290368,15.636435,16.79252,14.49295,1927.9973,4877.734,5.2279,88.27729000000001,2.902,0.413
2047734823576138752,12.823079,13.015537,12.502201,1128.5258,7397.1445,1.8215,10.038232,1.664,1.119
2202988476748364288,14.521629999999998,15.057034,13.816495000000002,2136.549,8118.166,2.8999,31.488564,2.141,0.736
161093335532909568,14.177781,15.32279,13.121139,500.2387,7270.2583,1.8227,8.167933,1.591,1.164
4154046945117434752,15.535431,16.809395000000002,14.410151999999998,2434.2793,15007.477,3.8927,763.475,4.833,
175425087348231552,15.113231,15.815983,14.288103,934.0888,5372.347,1.5577,3.2576754,1.15,6.709
102425800255144832,14.153315,14.509217,13.630192999999998,1105.2964,5695.971,1.5641,2.3992424,1.037,9.409
204368326497215872,14.796091,15.194148,14.209742000000002,3001.7073,11760.247,2.4348,100.462555,3.035,
120063993990507392,14.687399,15.335362,13.913591,375.4865,4698.2026,0.741,0.2522339,0.742,13.227
144842794191882496,14.017017999999998,14.430889,13.355104,1083.2942,6716.7017,1.7788,6.3894935,1.476,1.85
173293138597113088,14.729157,15.417164,13.912420999999998,1409.6251,9409.639,2.0246,50.10532,2.439,0.421
4044711199617009024,14.303294,15.398367000000002,13.266267,5798.7993,5002.9224,24.1085,252.15875,3.797,0.203
4244212086918832256,17.164215,16.925062,17.064514000000003,20581.908,17769.326,1.6107,,,
2247376242187385984,15.319413,16.52518,14.231253,161.6915,3678.2756,0.5027,0.041993305,0.517,10.084
8105604015574144,13.481128,13.999208,12.802601,1535.9532,5778.4136,3.7764,22.416864,2.03,1.089
255911503165922688,15.416408,15.78558,14.859188,3587.5159,9726.237,2.3255,42.963745,2.392,0.371
213499598767080192,13.543193,14.184164,12.764767,1269.2798,6113.178000000001,3.5610000000000004,11.33573,1.622,2.128
32515861663981696,14.463013,14.858001000000002,13.902325,1179.5363,5597.403,1.535,1.4816818,0.935,13.319
134578715710105216,12.310987,12.629789,11.822473,365.1322,5814.24,1.1229,1.3106942,0.994,7.852
426923013398452096,14.428952,14.783394,13.887726999999998,3510.066,11074.105,3.2379,128.372,3.067,0.243
450299665698109056,17.057493,17.653568,16.300362,3745.281,9605.007,1.6394,21.169247,2.112,
509954356264382848,10.24377,10.40629,9.950579,335.272,7699.1987,1.731,9.450859,1.67,0.807
38354680725826432,12.579704,13.00782,11.980052,447.7111,5414.0103,1.5519999999999998,1.9264594,0.959,13.092
457109525328860160,14.458734,14.676681,14.086218,3617.9683,11392.591,2.4971,85.71113000000001,2.907,
2194740284106757632,9.978138,10.104263,9.743413,353.5008,7636.373,1.8837,9.512754,1.666,0.8759999999999999
2030421913461638528,14.523809,17.163383,13.091925,3841.5544,3664.3367,67.0429,651.2654,1.922,1.342
181939079564130816,11.170904,11.234155,11.02716,1044.2782,10607.018,2.4482,36.66042,2.431,
161668547617453184,13.164454,14.289916,12.122138,2414.2659,4894.5366,17.6811,126.50224,3.103,0.345
182185816845836800,15.109465,16.014366,14.171084,2005.835,5282.481,4.3211,12.839942,1.82,1.524
476878847467461504,15.132203,15.89646,14.270313,4079.549,7536.5894,5.9178,24.953701,2.018,0.915
47245881503324928,14.030487,14.672664,13.253914000000002,877.5833,5201.337,2.2177,3.710384,1.198,5.776
879457092875776768,14.860729,15.887506,13.857105,196.5767,5232.8447,0.5552,0.09385942,0.634,7.009
207205646314060672,12.917201,13.286444,12.380739,537.0126,5736.764,1.3536,1.8532127,0.987,10.869000000000002
428747485449674240,9.738453,9.810898,9.572283,750.2154,13893.168,3.0154,288.91425,3.931,
2217655171581454208,14.11823,14.449916,13.614004,1472.3577,7882.2607,1.7197,10.063975,1.704,0.6859999999999999
1837563863099555200,17.08813,17.10353,17.036465,18708.375,19736.08,1.8399,503.13763,,
1824209023140276352,14.134242,15.761652,12.861388,4042.7449,3767.0315,41.6487,252.17372000000003,3.312,0.292
72806949867680640,7.237378,7.488461,6.8163100000000005,60.3008,6078.1045,1.6857,3.4708304,1.261,3.928
161962121517620352,15.396482999999998,16.611809,14.318685999999998,2789.909,5098.501,8.0323,86.715935,2.777,0.456
249171810424086144,13.599221,14.067891,12.966075,598.3793,5757.205,1.2823,1.515332,0.935,13.421
2931464957925359104,14.044005,14.359766,13.557962,1626.8878,7451.8467,1.9739,18.779476000000003,1.891,1.051
409529774542127488,13.137035999999998,13.255143,12.917877,2122.3572,10725.745,2.2542,70.963844,2.7260000000000004,0.245
3230663099993921920,14.855738,15.820306,13.884997,208.5721,3907.1711,0.6266,0.07819045,0.604,10.858
4045693170992001536,13.591049,14.816293,12.502291,2617.9917,5075.2417,17.465,189.30583,3.399,0.271
3121348206555110400,9.570852,9.710227,9.305203,378.5748,7868.3564,2.5025,22.258978,1.979,0.8740000000000001
459712206784721792,15.337678,16.085548,14.478502,4299.590999999999,9720.984,5.0319,86.027016,2.737,0.376
946634122301039232,11.842728,11.931932000000002,11.673068,985.3139,9499.249,1.8377,29.434862,2.219,0.3389999999999999
1822285771072829440,9.075301,9.000816,9.017516,826.7177,11157.5,4.2014,50.444027,2.641,
168650515171809664,12.824693,13.387724,12.109993,449.1826,5501.334,1.6583,2.3171048,1.011,10.677
123849956121799040,14.30547,14.929327,13.541107,779.3323,6409.589,1.4509,3.1846416,1.255,2.906
192667804790425216,13.493570000000002,13.928907999999998,12.88811,422.2545,5724.4917,0.9197,0.8922884,0.994,3.679
29325147639512960,14.685873,15.558715,13.770663,274.4679,4596.6353,0.7455,0.18465486,0.748,0.529
3136380905627958144,14.935873,16.101444,13.863198,140.4684,3706.793,0.4995,0.042768,0.519,10.558
75188247239600512,11.472932,11.836864,10.940115,264.7118,5731.1045,1.2603,1.6217091,0.979,10.608
208726618791782784,8.712454,8.770196,8.585658,251.8088,9522.661,1.8679,25.76738,2.174,0.271
459106478961206016,12.58672,12.865109,12.110467,2528.7476,15754.059,3.9934,487.65012,4.604,
4050470750762245760,14.450710999999998,15.568553,13.406428,2731.7576,4473.146,11.9609,51.617382,3.507,0.249
37413636211234048,14.453629,15.021848,13.724445,712.1277,6003.773,1.2216,1.8747125,1.089,5.553999999999999
137972805024142208,12.223607,12.647835,11.625217999999998,567.3589,6298.253000000001,2.0566,4.405177,1.338,2.9730000000000003
249386558788567808,9.199482,9.322729,8.964417,225.4563,7938.4585,1.6903,9.777741,1.702,0.594
247169324873115904,10.096989,10.273433,9.775739,651.1201,11360.714,3.013,196.51685,3.358,0.218
925742546675302016,10.727886,10.856713,10.494205,371.5525,7522.7666,1.4116,7.145647500000001,1.599,0.4579999999999999
244647354434112640,8.173571,8.242122,8.017441999999999,232.129,9463.636,2.3213,38.470745,2.321,0.416
187355205124927488,15.123713,15.448668,14.520186,4403.6123,9823.477,3.2874,93.000984,2.785,0.361
528579705272946048,15.237735,16.432539000000002,14.15412,1104.432,9230.845,2.3857,30.208149,2.202,0.432
513349854325026688,15.471161,16.055365,14.721788,2579.6910000000003,10446.171,2.2036,53.772293000000005,2.565,0.246
4041124352166728064,15.375568,17.21281,14.11387,1926.7255,5190.475,10.5189,64.77537,2.901,0.413
157779957242472576,13.913856,14.890052,12.930089,571.7413,7169.4907,1.9595,8.785165,1.607,1.293
172659300207600384,11.914396,12.578219,11.127494,1432.4479,4852.5215,10.4022,56.70101,2.7030000000000003,0.502
2004564732889554944,14.215908,14.346684,13.963020000000002,4203.9053,11181.426,2.7407,78.53554,2.8280000000000003,
2230609411417435392,15.151436,16.154989999999998,14.161351000000002,4477.2954,5947.4966,9.9226,97.20137,2.66,0.504
529724090720509440,14.850604,16.174305,13.733154999999998,3936.052,5800.258000000001,14.6591,100.45511,2.701,0.501
1996201675640727936,14.07126,14.380187,13.594221,1694.3643,7164.643,2.0477,9.96909,1.6469999999999998,1.2990000000000002
160330171384137088,14.882753,15.772551000000002,13.948489000000002,2704.9854,5274.5786,6.3419,28.068815,2.25,0.8340000000000001
4068554830824583296,15.952768,17.349817,14.737956,2269.0198,15029.903,3.4726,679.0889999999999,4.73,
39668734559823744,14.186899,14.656178,13.541885999999998,1002.0745,6400.7593,1.6027,4.0339046000000005,1.319,2.764
4042013272956769792,12.797012,14.266613,11.618997,11060.411,3786.1428,140.3687,333.12698,1.97,1.247
14310148131160576,14.530621,14.983601,13.901969,954.1641,5837.755,1.355,1.8962375,1.02,8.93
147242645821870208,13.137585,14.212263,12.118915,1460.4747,4925.375,10.0295,55.83031,3.002,0.377
178908069603478656,14.86137,16.36575,13.682951,2109.386,4800.3115,10.9395,55.450832,2.355,0.736
1944501848626279296,10.909782,10.955881,10.803778,851.6846,9062.399,2.3168,21.273045,2.057,0.3779999999999999
168275689083602944,13.840952,14.864079,12.847705,3625.7349,5042.144,16.6981,280.61737,3.298,0.293
113383979814336640,14.669004,15.115858,14.0559,621.2523,5237.4,0.8483,0.49452245,0.847,9.498
1651103763524625536,17.234205,17.253232999999998,16.985779,7592.6562,10126.465,1.1265,12.22818,,
30639476351635200,14.398419,14.865881,13.76344,659.9408,5678.8677,0.9846,0.99397177,0.935,9.811
178539767567265664,15.096887,16.148489,14.083469,2686.0486,6081.6626,6.4002,65.30676,2.427,0.659
138232354190786304,14.331833,14.890409,13.623243,1016.8145,5220.693,1.9237,4.094527200000001,1.264,4.746
171541960171191424,14.734353,15.397825,13.932819,963.6724,5985.1074,1.6689,3.132088,1.133,6.37
155382570921009920,16.647795000000002,17.335005,15.826873,2090.4465,9626.703,1.2548,12.443112,,
3453576781740878208,14.963968,16.064539,13.909927,171.6327,3782.227,0.5706,0.05855263,0.562,10.345
94921873913739264,13.602985,13.914482,13.125505,702.5219999999999,6145.5854,1.107,1.5871906,1.12,2.446
